job_ad_id,job_city,job_industry,job_type,job_fed_contractor,job_equal_opp_employer,job_ownership,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school,received_callback,firstname,race,gender,years_college,college_degree,honors,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_holes,has_email_address,resume_quality
996,Chicago,business_and_personal_service,supervisor,NA,0,unknown,1,1,0,,1,0,none_listed,0,Meredith,white,f,4,1,0,0,15,1,0,0,0,1,0,low
997,Chicago,wholesale_and_retail_trade,manager,0,0,unknown,1,0,0,some,0,0,none_listed,0,Todd,white,m,4,1,0,0,13,1,1,0,0,1,1,high
999,Chicago,manufacturing,sales_rep,0,1,private,1,0,0,,0,0,none_listed,0,Aisha,black,f,2,0,0,1,5,0,1,1,0,0,0,low
998,Chicago,business_and_personal_service,secretary,NA,0,unknown,1,0,0,,1,0,none_listed,0,Allison,white,f,4,1,1,1,5,1,0,0,0,1,1,high
999,Chicago,manufacturing,sales_rep,0,1,private,1,0,0,,0,0,none_listed,0,Brad,white,m,2,0,0,0,9,1,1,0,0,1,0,low
999,Chicago,manufacturing,sales_rep,0,1,private,1,0,0,,0,0,none_listed,0,Geoffrey,white,m,3,0,0,0,3,0,1,0,0,1,1,high
999,Chicago,manufacturing,sales_rep,0,1,private,1,0,0,,0,0,none_listed,0,Hakim,black,m,4,1,0,1,11,0,0,0,1,1,1,high
998,Chicago,business_and_personal_service,secretary,NA,0,unknown,1,0,0,,1,0,none_listed,0,Latoya,black,f,4,1,0,1,6,1,0,0,0,1,0,low
998,Chicago,business_and_personal_service,secretary,NA,0,unknown,1,0,0,,1,0,none_listed,0,Sarah,white,f,2,0,0,1,6,1,0,1,0,1,0,low
998,Chicago,business_and_personal_service,secretary,NA,0,unknown,1,0,0,,1,0,none_listed,0,Tanisha,black,f,4,1,0,1,6,1,0,1,0,0,1,high
321,Boston,business_and_personal_service,sales_rep,0,1,private,1,1,1,2,0,0,some_college,0,Allison,white,f,4,1,0,0,10,1,0,0,0,1,0,low
186,Boston,wholesale_and_retail_trade,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,0,Allison,white,f,4,1,0,1,8,1,0,1,0,0,1,high
142,Boston,wholesale_and_retail_trade,manager,NA,0,unknown,1,0,0,3,0,0,none_listed,0,Anne,white,f,4,1,0,1,14,1,1,1,0,0,0,high
75,Boston,other_service,sales_rep,NA,0,unknown,1,0,0,5,0,0,none_listed,1,Brad,white,m,4,1,0,1,2,1,0,1,1,0,1,high
75,Boston,other_service,sales_rep,NA,0,unknown,1,0,0,5,0,0,none_listed,1,Brendan,white,m,4,1,0,1,6,1,0,0,0,0,0,low
102,Boston,other_service,sales_rep,NA,0,unknown,1,0,0,2,0,0,none_listed,0,Brendan,white,m,4,1,0,1,6,1,0,0,0,0,0,low
142,Boston,wholesale_and_retail_trade,manager,NA,0,unknown,1,0,0,3,0,0,none_listed,0,Brett,white,m,4,1,0,0,26,0,0,0,0,0,0,low
102,Boston,other_service,sales_rep,NA,0,unknown,1,0,0,2,0,0,none_listed,0,Brett,white,m,4,1,0,1,8,1,0,1,0,0,1,high
75,Boston,other_service,sales_rep,NA,0,unknown,1,0,0,5,0,0,none_listed,0,Darnell,black,m,4,1,0,1,8,1,0,1,0,0,1,high
149,Boston,business_and_personal_service,sales_rep,0,1,public,1,0,1,,0,0,some_college,0,Ebony,black,f,4,1,0,1,8,1,0,1,0,0,1,high
149,Boston,business_and_personal_service,sales_rep,0,1,public,1,0,1,,0,0,some_college,0,Emily,white,f,4,1,0,0,7,0,0,0,0,1,0,low
149,Boston,business_and_personal_service,sales_rep,0,1,public,1,0,1,,0,0,some_college,0,Greg,white,m,4,1,0,1,2,1,0,1,1,0,1,high
102,Boston,other_service,sales_rep,NA,0,unknown,1,0,0,2,0,0,none_listed,0,Hakim,black,m,4,1,0,1,2,1,0,1,1,0,1,high
127,Boston,wholesale_and_retail_trade,manager,0,1,private,1,0,1,5,0,0,college,0,Jill,white,f,4,1,0,1,14,1,1,1,0,0,0,high
203,Boston,wholesale_and_retail_trade,manager,0,0,private,1,0,0,5,0,0,none_listed,0,Kristen,white,f,4,1,0,1,14,1,1,1,0,0,0,high
127,Boston,wholesale_and_retail_trade,manager,0,1,private,1,0,1,5,0,0,college,0,Latonya,black,f,4,1,0,0,18,1,0,1,0,0,0,high
203,Boston,wholesale_and_retail_trade,manager,0,0,private,1,0,0,5,0,0,none_listed,0,Latonya,black,f,4,1,0,0,18,1,0,1,0,0,0,high
227,Boston,business_and_personal_service,retail_sales,0,1,public,1,0,0,some,0,0,none_listed,0,Latonya,black,f,4,1,0,1,2,1,0,1,1,0,1,high
321,Boston,business_and_personal_service,sales_rep,0,1,private,1,1,1,2,0,0,some_college,0,Latoya,black,f,4,1,0,0,10,1,0,0,1,1,1,high
186,Boston,wholesale_and_retail_trade,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,0,Laurie,white,f,4,1,0,0,7,0,0,0,0,1,0,low
227,Boston,business_and_personal_service,retail_sales,0,1,public,1,0,0,some,0,0,none_listed,0,Meredith,white,f,4,1,0,1,6,1,0,0,0,0,0,low
203,Boston,wholesale_and_retail_trade,manager,0,0,private,1,0,0,5,0,0,none_listed,0,Neil,white,m,4,1,0,0,8,1,0,0,0,0,0,low
321,Boston,business_and_personal_service,sales_rep,0,1,private,1,1,1,2,0,0,some_college,0,Rasheed,black,m,4,1,0,0,13,0,0,0,0,1,0,low
186,Boston,wholesale_and_retail_trade,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,0,Rasheed,black,m,4,1,0,1,2,1,0,1,1,0,1,high
321,Boston,business_and_personal_service,sales_rep,0,1,private,1,1,1,2,0,0,some_college,0,Sarah,white,f,4,1,1,1,23,1,0,1,0,1,1,high
75,Boston,other_service,sales_rep,NA,0,unknown,1,0,0,5,0,0,none_listed,1,Tamika,black,f,4,1,0,0,7,0,0,0,0,1,0,low
127,Boston,wholesale_and_retail_trade,manager,0,1,private,1,0,1,5,0,0,college,0,Tamika,black,f,4,1,0,0,26,0,0,0,0,0,0,low
149,Boston,business_and_personal_service,sales_rep,0,1,public,1,0,1,,0,0,some_college,0,Tamika,black,f,4,1,0,1,6,1,0,0,0,0,0,low
186,Boston,wholesale_and_retail_trade,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,0,Tamika,black,f,4,1,0,1,6,1,0,0,0,0,0,low
203,Boston,wholesale_and_retail_trade,manager,0,0,private,1,0,0,5,0,0,none_listed,0,Tamika,black,f,4,1,0,0,26,0,0,0,0,0,0,low
142,Boston,wholesale_and_retail_trade,manager,NA,0,unknown,1,0,0,3,0,0,none_listed,0,Tamika,black,f,4,1,0,0,18,1,0,1,0,0,0,high
127,Boston,wholesale_and_retail_trade,manager,0,1,private,1,0,1,5,0,0,college,0,Todd,white,m,4,1,0,0,8,1,0,0,0,0,0,low
227,Boston,business_and_personal_service,retail_sales,0,1,public,1,0,0,some,0,0,none_listed,0,Todd,white,m,4,1,0,1,8,1,0,1,0,0,1,high
142,Boston,wholesale_and_retail_trade,manager,NA,0,unknown,1,0,0,3,0,0,none_listed,0,Tremayne,black,m,4,1,0,0,8,1,0,0,0,0,0,low
102,Boston,other_service,sales_rep,NA,0,unknown,1,0,0,2,0,0,none_listed,0,Tyrone,black,m,4,1,0,0,7,0,0,0,0,1,0,low
227,Boston,business_and_personal_service,retail_sales,0,1,public,1,0,0,some,0,0,none_listed,0,Tyrone,black,m,4,1,0,0,7,0,0,0,0,1,0,low
1000,Chicago,business_and_personal_service,clerical,NA,1,unknown,1,1,0,,0,0,none_listed,0,Ebony,black,f,4,1,0,1,4,1,0,0,0,0,1,high
1000,Chicago,business_and_personal_service,clerical,NA,1,unknown,1,1,0,,0,0,none_listed,0,Kristen,white,f,4,1,0,1,6,1,0,0,0,0,0,low
1000,Chicago,business_and_personal_service,clerical,NA,1,unknown,1,1,0,,0,0,none_listed,0,Latoya,black,f,4,1,0,0,5,1,0,0,0,1,0,low
1000,Chicago,business_and_personal_service,clerical,NA,1,unknown,1,1,0,,0,0,none_listed,0,Sarah,white,f,4,1,0,1,3,1,1,1,0,0,1,high
1001,Chicago,wholesale_and_retail_trade,secretary,0,0,private,1,0,0,,1,0,none_listed,0,Anne,white,f,4,1,0,1,6,1,0,0,0,0,0,low
1001,Chicago,wholesale_and_retail_trade,secretary,0,0,private,1,0,0,,1,0,none_listed,0,Emily,white,f,4,1,0,1,11,1,0,1,0,0,1,high
1001,Chicago,wholesale_and_retail_trade,secretary,0,0,private,1,0,0,,1,0,none_listed,0,Kenya,black,f,4,1,0,1,6,1,0,0,0,0,0,low
1001,Chicago,wholesale_and_retail_trade,secretary,0,0,private,1,0,0,,1,0,none_listed,0,Latoya,black,f,4,1,0,1,10,1,0,1,0,0,1,high
1002,Chicago,other_service,secretary,NA,0,unknown,1,0,0,,1,0,none_listed,0,Allison,white,f,4,1,0,1,14,1,0,0,0,0,0,low
1002,Chicago,other_service,secretary,NA,0,unknown,1,0,0,,1,0,none_listed,0,Ebony,black,f,4,1,0,1,6,1,0,0,0,0,0,low
1002,Chicago,other_service,secretary,NA,0,unknown,1,0,0,,1,0,none_listed,0,Keisha,black,f,4,1,0,1,6,1,0,1,0,0,1,high
1002,Chicago,other_service,secretary,NA,0,unknown,1,0,0,,1,0,none_listed,0,Kristen,white,f,4,1,0,1,11,1,0,1,0,0,1,high
62,Boston,wholesale_and_retail_trade,manager,0,0,private,1,0,1,1,0,0,some_college,0,Brad,white,m,4,1,0,0,8,1,0,0,0,0,0,low
62,Boston,wholesale_and_retail_trade,manager,0,0,private,1,0,1,1,0,0,some_college,0,Brendan,white,m,4,1,0,1,14,1,1,1,0,0,0,high
31,Boston,manufacturing,manager,0,0,private,1,0,0,some,1,0,none_listed,0,Brett,white,m,4,1,0,1,8,1,0,1,0,0,1,high
31,Boston,manufacturing,manager,0,0,private,1,0,0,some,1,0,none_listed,0,Carrie,white,f,4,1,0,0,7,0,0,0,0,1,0,low
170,Boston,wholesale_and_retail_trade,sales_rep,0,0,private,1,0,0,some,0,0,none_listed,0,Darnell,black,m,4,1,0,1,6,1,0,0,0,0,0,low
2,Boston,transportation_communication,sales_rep,1,1,public,1,0,0,1,0,0,none_listed,0,Ebony,black,f,4,1,0,1,8,1,0,0,0,0,0,low
254,Boston,wholesale_and_retail_trade,manager,0,0,nonprofit,1,0,0,some,0,0,none_listed,0,Greg,white,m,4,1,0,0,26,0,0,0,0,0,0,low
96,Boston,other_service,retail_sales,NA,0,unknown,0,0,0,,0,0,none_listed,0,Greg,white,m,4,1,0,1,2,1,0,1,1,0,1,high
254,Boston,wholesale_and_retail_trade,manager,0,0,nonprofit,1,0,0,some,0,0,none_listed,0,Jamal,black,m,4,1,0,1,14,1,1,1,0,0,0,high
31,Boston,manufacturing,manager,0,0,private,1,0,0,some,1,0,none_listed,0,Kareem,black,m,4,1,0,1,2,1,0,1,1,0,1,high
31,Boston,manufacturing,manager,0,0,private,1,0,0,some,1,0,none_listed,0,Keisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low
62,Boston,wholesale_and_retail_trade,manager,0,0,private,1,0,1,1,0,0,some_college,0,Lakisha,black,f,4,1,0,0,18,1,0,1,0,0,0,high
62,Boston,wholesale_and_retail_trade,manager,0,0,private,1,0,1,1,0,0,some_college,0,Latoya,black,f,4,1,0,0,26,0,0,0,0,0,0,low
96,Boston,other_service,retail_sales,NA,0,unknown,0,0,0,,0,0,none_listed,0,Latoya,black,f,4,1,0,1,6,1,0,0,0,0,0,low
254,Boston,wholesale_and_retail_trade,manager,0,0,nonprofit,1,0,0,some,0,0,none_listed,1,Latoya,black,f,4,1,0,0,8,1,0,0,0,0,0,low
170,Boston,wholesale_and_retail_trade,sales_rep,0,0,private,1,0,0,some,0,0,none_listed,0,Laurie,white,f,4,1,0,1,8,1,0,1,0,0,1,high
2,Boston,transportation_communication,sales_rep,1,1,public,1,0,0,1,0,0,none_listed,0,Neil,white,m,4,1,0,1,8,0,0,0,0,0,0,low
170,Boston,wholesale_and_retail_trade,sales_rep,0,0,private,1,0,0,some,0,0,none_listed,0,Neil,white,m,4,1,0,0,7,0,0,0,0,1,0,low
254,Boston,wholesale_and_retail_trade,manager,0,0,nonprofit,1,0,0,some,0,0,none_listed,0,Neil,white,m,4,1,0,0,18,1,0,1,0,0,0,high
170,Boston,wholesale_and_retail_trade,sales_rep,0,0,private,1,0,0,some,0,0,none_listed,0,Rasheed,black,m,4,1,0,1,2,1,0,1,1,0,1,high
96,Boston,other_service,retail_sales,NA,0,unknown,0,0,0,,0,0,none_listed,0,Sarah,white,f,4,1,0,0,7,0,0,0,0,1,0,low
2,Boston,transportation_communication,sales_rep,1,1,public,1,0,0,1,0,0,none_listed,0,Sarah,white,f,4,1,0,0,8,0,0,1,0,0,1,high
96,Boston,other_service,retail_sales,NA,0,unknown,0,0,0,,0,0,none_listed,0,Tanisha,black,f,4,1,0,1,8,1,0,1,0,0,1,high
2,Boston,transportation_communication,sales_rep,1,1,public,1,0,0,1,0,0,none_listed,0,Tremayne,black,m,4,1,0,0,10,1,0,1,0,1,1,high
1003,Boston,other_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Carrie,white,f,3,0,0,1,13,1,1,0,0,1,0,low
1003,Boston,other_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,1,Emily,white,f,4,1,0,1,9,1,0,1,0,1,1,high
1003,Boston,other_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,1,Latonya,black,f,4,1,0,0,13,1,1,1,0,1,1,high
1003,Boston,other_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Tanisha,black,f,3,0,0,1,7,1,1,0,0,1,0,low
1004,Boston,other_service,secretary,0,0,private,0,0,0,,0,0,none_listed,0,Allison,white,f,3,0,0,1,7,1,1,0,0,1,0,low
1004,Boston,other_service,secretary,0,0,private,0,0,0,,0,0,none_listed,0,Kenya,black,f,3,0,0,1,13,1,1,0,0,1,0,low
1004,Boston,other_service,secretary,0,0,private,0,0,0,,0,0,none_listed,0,Kristen,white,f,4,1,0,0,13,1,1,1,0,1,1,high
1004,Boston,other_service,secretary,0,0,private,0,0,0,,0,0,none_listed,0,Latonya,black,f,4,1,0,0,14,1,0,1,0,1,1,high
1005,Boston,other_service,secretary,NA,0,unknown,1,0,0,some,0,0,none_listed,0,Allison,white,f,4,1,0,1,9,1,0,1,0,1,1,high
1005,Boston,other_service,secretary,NA,0,unknown,1,0,0,some,0,0,none_listed,0,Carrie,white,f,3,0,0,1,13,1,1,0,0,1,0,low
1005,Boston,other_service,secretary,NA,0,unknown,1,0,0,some,0,0,none_listed,0,Keisha,black,f,4,1,0,0,13,1,1,1,0,1,1,high
1005,Boston,other_service,secretary,NA,0,unknown,1,0,0,some,0,0,none_listed,0,Tanisha,black,f,3,0,0,1,7,1,1,0,0,1,0,low
1007,Boston,other_service,secretary,NA,0,unknown,0,0,0,,0,0,none_listed,0,Anne,white,f,3,0,0,0,4,1,1,0,0,1,0,low
1007,Boston,other_service,secretary,NA,0,unknown,0,0,0,,0,0,none_listed,0,Carrie,white,f,3,0,0,1,16,1,1,1,0,0,1,high
1007,Boston,other_service,secretary,NA,0,unknown,0,0,0,,0,0,none_listed,0,Lakisha,black,f,2,0,0,0,16,1,1,0,0,1,1,high
1007,Boston,other_service,secretary,NA,0,unknown,0,0,0,,0,0,none_listed,0,Tanisha,black,f,3,0,0,0,4,1,1,0,0,1,0,low
1009,Boston,business_and_personal_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Anne,white,f,4,1,0,0,11,1,1,0,0,1,0,low
1009,Boston,business_and_personal_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Ebony,black,f,3,0,0,0,13,1,1,0,0,1,1,low
1009,Boston,business_and_personal_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Kenya,black,f,4,1,0,0,9,1,1,1,0,1,1,high
1009,Boston,business_and_personal_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Meredith,white,f,4,1,1,0,8,1,1,1,0,1,1,high
322,Boston,wholesale_and_retail_trade,sales_rep,0,1,private,0,0,0,,0,0,none_listed,0,Emily,white,f,4,1,0,1,2,1,0,0,0,1,0,low
322,Boston,wholesale_and_retail_trade,sales_rep,0,1,private,0,0,0,,0,0,none_listed,0,Geoffrey,white,m,4,1,0,0,13,1,0,0,0,0,1,high
322,Boston,wholesale_and_retail_trade,sales_rep,0,1,private,0,0,0,,0,0,none_listed,0,Rasheed,black,m,4,1,0,1,6,1,0,0,0,0,0,low
322,Boston,wholesale_and_retail_trade,sales_rep,0,1,private,0,0,0,,0,0,none_listed,0,Tremayne,black,m,4,1,0,1,6,1,0,1,0,1,1,high
1010,Chicago,business_and_personal_service,secretary,NA,0,unknown,1,0,0,,1,0,none_listed,1,Ebony,black,f,4,1,0,1,11,1,0,1,0,0,1,high
1010,Chicago,business_and_personal_service,secretary,NA,0,unknown,1,0,0,,1,0,none_listed,0,Jill,white,f,4,1,0,1,11,1,1,1,0,0,1,high
1010,Chicago,business_and_personal_service,secretary,NA,0,unknown,1,0,0,,1,0,none_listed,0,Kristen,white,f,4,1,0,1,6,1,0,0,0,0,0,low
1010,Chicago,business_and_personal_service,secretary,NA,0,unknown,1,0,0,,1,0,none_listed,0,Latonya,black,f,4,1,0,1,6,1,0,0,0,0,0,low
1011,Chicago,other_service,clerical,NA,0,unknown,1,0,0,,1,0,none_listed,0,Anne,white,f,4,1,0,1,14,1,0,0,0,0,0,low
1011,Chicago,other_service,clerical,NA,0,unknown,1,0,0,,1,0,none_listed,0,Keisha,black,f,4,1,0,1,11,1,0,1,0,0,1,high
1011,Chicago,other_service,clerical,NA,0,unknown,1,0,0,,1,0,none_listed,0,Sarah,white,f,4,1,0,1,6,1,0,1,0,0,1,high
1011,Chicago,other_service,clerical,NA,0,unknown,1,0,0,,1,0,none_listed,0,Tanisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low
3,Boston,wholesale_and_retail_trade,sales_rep,0,1,private,1,0,0,some,0,0,none_listed,0,Aisha,black,f,4,1,0,0,7,0,0,0,0,1,0,low
97,Boston,wholesale_and_retail_trade,manager,0,1,private,1,0,0,some,0,0,none_listed,0,Brad,white,m,4,1,0,1,14,1,1,1,0,0,0,high
255,Boston,other_service,manager,NA,0,unknown,1,0,0,,0,0,none_listed,0,Brett,white,m,4,1,0,0,18,1,0,1,0,0,0,high
97,Boston,wholesale_and_retail_trade,manager,0,1,private,1,0,0,some,0,0,none_listed,0,Carrie,white,f,4,1,0,0,8,1,0,0,0,0,0,low
3,Boston,wholesale_and_retail_trade,sales_rep,0,1,private,1,0,0,some,0,0,none_listed,0,Carrie,white,f,4,1,0,1,8,1,0,1,0,0,1,high
255,Boston,other_service,manager,NA,0,unknown,1,0,0,,0,0,none_listed,0,Ebony,black,f,4,1,0,0,26,0,0,0,0,0,0,low
3,Boston,wholesale_and_retail_trade,sales_rep,0,1,private,1,0,0,some,0,0,none_listed,0,Geoffrey,white,m,4,1,0,1,6,1,0,0,0,0,0,low
97,Boston,wholesale_and_retail_trade,manager,0,1,private,1,0,0,some,0,0,none_listed,0,Kareem,black,m,4,1,0,0,26,0,0,0,0,0,0,low
3,Boston,wholesale_and_retail_trade,sales_rep,0,1,private,1,0,0,some,0,0,none_listed,0,Kareem,black,m,4,1,0,1,2,1,0,1,1,0,1,high
97,Boston,wholesale_and_retail_trade,manager,0,1,private,1,0,0,some,0,0,none_listed,0,Keisha,black,f,4,1,0,0,18,1,0,1,0,0,0,high
255,Boston,other_service,manager,NA,0,unknown,1,0,0,,0,0,none_listed,0,Neil,white,m,4,1,0,0,8,1,0,0,0,0,0,low
255,Boston,other_service,manager,NA,0,unknown,1,0,0,,0,0,none_listed,0,Tremayne,black,m,4,1,0,1,14,1,1,1,0,0,0,high
1012,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,,1,0,none_listed,0,Jill,white,f,2,0,0,0,16,1,1,0,0,1,1,high
1012,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,,1,0,none_listed,0,Kenya,black,f,3,0,0,0,4,1,1,0,0,1,0,low
1012,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,,1,0,none_listed,0,Latonya,black,f,4,1,0,0,9,1,1,1,0,1,1,high
1012,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,,1,0,none_listed,0,Laurie,white,f,3,0,0,0,1,1,1,0,0,1,0,low
1013,Boston,other_service,supervisor,NA,0,unknown,0,0,0,,0,0,none_listed,0,Carrie,white,f,2,0,0,0,19,0,0,1,0,0,1,high
1013,Boston,other_service,supervisor,NA,0,unknown,0,0,0,,0,0,none_listed,0,Jill,white,f,3,0,0,0,1,1,1,0,0,1,0,low
1013,Boston,other_service,supervisor,NA,0,unknown,0,0,0,,0,0,none_listed,0,Keisha,black,f,3,0,0,0,4,1,1,0,0,1,0,low
1013,Boston,other_service,supervisor,NA,0,unknown,0,0,0,,0,0,none_listed,0,Kenya,black,f,3,0,0,1,16,1,1,1,0,0,1,high
1014,Boston,business_and_personal_service,secretary,0,0,public,1,0,0,,1,0,none_listed,0,Allison,white,f,2,0,0,0,19,0,0,1,0,0,1,high
1014,Boston,business_and_personal_service,secretary,0,0,public,1,0,0,,1,0,none_listed,0,Emily,white,f,3,0,0,0,4,1,1,0,0,1,0,low
1014,Boston,business_and_personal_service,secretary,0,0,public,1,0,0,,1,0,none_listed,0,Latoya,black,f,4,1,0,0,14,1,0,1,0,1,1,high
1014,Boston,business_and_personal_service,secretary,0,0,public,1,0,0,,1,0,none_listed,0,Tanisha,black,f,3,0,0,1,5,0,1,0,0,1,0,low
1015,Boston,business_and_personal_service,secretary,0,0,private,0,0,0,,0,0,none_listed,0,Anne,white,f,3,0,0,1,4,1,1,1,0,1,1,high
1015,Boston,business_and_personal_service,secretary,0,0,private,0,0,0,,0,0,none_listed,0,Carrie,white,f,4,1,0,0,11,1,1,0,0,1,0,low
1015,Boston,business_and_personal_service,secretary,0,0,private,0,0,0,,0,0,none_listed,0,Lakisha,black,f,4,1,0,0,14,1,0,1,0,1,1,high
1015,Boston,business_and_personal_service,secretary,0,0,private,0,0,0,,0,0,none_listed,0,Latonya,black,f,3,0,0,0,2,0,1,0,0,1,0,low
1016,Boston,business_and_personal_service,clerical,0,0,private,1,0,0,,1,0,none_listed,0,Allison,white,f,3,0,0,1,16,1,1,1,0,0,1,high
1016,Boston,business_and_personal_service,clerical,0,0,private,1,0,0,,1,0,none_listed,0,Ebony,black,f,4,1,0,1,5,1,1,1,0,0,1,high
1016,Boston,business_and_personal_service,clerical,0,0,private,1,0,0,,1,0,none_listed,0,Meredith,white,f,4,1,0,0,7,0,1,0,0,1,0,low
1016,Boston,business_and_personal_service,clerical,0,0,private,1,0,0,,1,0,none_listed,0,Tamika,black,f,3,0,0,1,13,1,1,0,0,1,0,low
1017,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,0,Jill,white,f,3,0,0,0,4,1,1,0,0,1,0,low
1017,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,0,Kristen,white,f,3,0,0,1,4,1,1,1,0,1,1,high
1017,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,0,Latoya,black,f,4,1,0,1,5,1,1,1,0,0,1,high
1017,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,0,Tamika,black,f,3,0,0,0,13,1,1,0,0,1,1,low
1018,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,0,Aisha,black,f,3,0,0,0,4,1,1,0,0,1,0,low
1018,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,0,Lakisha,black,f,4,1,1,0,8,1,1,1,0,1,1,high
1018,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,0,Laurie,white,f,3,0,0,0,13,1,1,0,0,1,1,low
1018,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,0,Meredith,white,f,4,1,0,0,9,1,1,1,0,1,1,high
1019,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,0,Emily,white,f,4,1,1,0,8,1,1,1,0,1,1,high
1019,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,0,Lakisha,black,f,4,1,0,0,9,1,1,1,0,1,1,high
1019,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,0,Sarah,white,f,3,0,0,0,13,1,1,0,0,1,1,low
1019,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,0,Tanisha,black,f,4,1,0,0,11,1,1,0,0,1,0,low
324,Boston,other_service,retail_sales,0,0,private,1,0,0,,1,0,none_listed,0,Emily,white,f,4,1,0,0,20,0,0,1,0,0,0,high
324,Boston,other_service,retail_sales,0,0,private,1,0,0,,1,0,none_listed,1,Hakim,black,m,4,1,0,1,5,1,1,1,0,0,0,high
324,Boston,other_service,retail_sales,0,0,private,1,0,0,,1,0,none_listed,0,Laurie,white,f,4,1,0,0,8,0,0,0,0,1,0,low
324,Boston,other_service,retail_sales,0,0,private,1,0,0,,1,0,none_listed,0,Tyrone,black,m,4,1,0,0,13,1,0,0,0,1,0,low
1020,Chicago,other_service,clerical,0,1,private,1,0,1,some,1,0,some_college,0,Anne,white,f,4,1,0,1,6,1,0,1,0,0,1,high
1020,Chicago,other_service,clerical,0,1,private,1,0,1,some,1,0,some_college,0,Emily,white,f,4,1,0,0,6,1,0,0,0,0,0,low
1020,Chicago,other_service,clerical,0,1,private,1,0,1,some,1,0,some_college,0,Tamika,black,f,4,1,0,1,6,1,0,0,0,0,0,low
1020,Chicago,other_service,clerical,0,1,private,1,0,1,some,1,0,some_college,0,Tamika,black,f,4,1,0,1,6,1,0,1,0,1,1,high
171,Boston,wholesale_and_retail_trade,sales_rep,1,1,public,1,0,1,,0,0,high_school_grad,0,Aisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low
63,Boston,wholesale_and_retail_trade,sales_rep,0,0,private,1,0,0,some,0,0,none_listed,0,Allison,white,f,4,1,0,1,2,1,0,1,1,0,1,high
158,Boston,business_and_personal_service,sales_rep,0,0,private,1,0,0,some,0,0,none_listed,0,Carrie,white,f,4,1,0,1,6,1,0,0,0,0,0,low
98,Boston,transportation_communication,sales_rep,0,0,private,0,0,0,,0,0,none_listed,0,Emily,white,f,4,1,0,0,8,0,0,1,0,0,1,high
171,Boston,wholesale_and_retail_trade,sales_rep,1,1,public,1,0,1,,0,0,high_school_grad,0,Emily,white,f,4,1,0,1,8,1,0,1,0,0,1,high
98,Boston,transportation_communication,sales_rep,0,0,private,0,0,0,,0,0,none_listed,0,Geoffrey,white,m,4,1,0,1,8,1,0,0,0,0,0,low
32,Boston,manufacturing,retail_sales,0,0,private,1,0,0,2,0,0,none_listed,0,Greg,white,m,4,1,0,1,2,1,0,1,1,0,1,high
32,Boston,manufacturing,retail_sales,0,0,private,1,0,0,2,0,0,none_listed,0,Hakim,black,m,4,1,0,0,7,0,0,0,0,1,0,low
63,Boston,wholesale_and_retail_trade,sales_rep,0,0,private,1,0,0,some,0,0,none_listed,0,Hakim,black,m,4,1,0,1,8,1,0,1,0,0,1,high
158,Boston,business_and_personal_service,sales_rep,0,0,private,1,0,0,some,0,0,none_listed,0,Jay,white,m,4,1,0,1,8,1,0,1,0,0,1,high
158,Boston,business_and_personal_service,sales_rep,0,0,private,1,0,0,some,0,0,none_listed,0,Keisha,black,f,4,1,0,1,2,1,0,1,1,0,1,high
